,6598,6599,6634,6635,6638,6639,6643,6644,6652,6654,6669,6678,6708,6709,6720,6721,6732,6739,6983,6985,6986,6987,6992,6997,7001,7007,7009,7010,7011,7012,7013,7014,7016,7017,7020,7025,7027,7028,7033
7011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.29713532,65.31873426,58.44307804,24.06479684,34.3782812,13.75131248,6.875656239,19.48102601,5.729713532,66.46467697
7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.2264893,244.0857965,71.0484478,142.0968956,38.96205202,18.3350833,9.167541652,17.1891406,60.73496344
7013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.301786,173.0373487,234.9182549,71.0484478,32.08639578,16.04319789,32.08639578,95.11324465
7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.6590675,289.9235046,76.77816134,30.94045307,16.04319789,30.94045307,118.0320988
7016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.0805466,61.88090616,27.50262496,13.75131248,27.50262496,48.12959367
7017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.5726717,43.54582284,22.91885414,43.54582284,24.06479684
7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.06479684,13.75131248,25.21073955,21.77291142
7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.021598945,21.77291142,89.38353112
7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.021598945,51.56742179
7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.82135922
